"t","R","S","I","sample","Gamma","Beta","Rt"
20.8770230250394,686,8255,1059,87,0.143,4.5e-05,2.59772727272727
20.8779644615875,686,8254,1060,87,0.143,4.5e-05,2.59741258741259
20.8807736633893,686,8253,1061,87,0.143,4.5e-05,2.5970979020979
20.8819120754575,687,8253,1060,87,0.143,4.5e-05,2.5970979020979
20.8843746451509,687,8252,1061,87,0.143,4.5e-05,2.59678321678322
20.88576609813,688,8252,1060,88,0.143,4.5e-05,2.59678321678322
20.8863219087382,688,8251,1061,88,0.143,4.5e-05,2.59646853146853
20.8891770381923,688,8250,1062,88,0.143,4.5e-05,2.59615384615385
20.8913462776901,688,8249,1063,88,0.143,4.5e-05,2.59583916083916
20.8914037937706,689,8249,1062,89,0.143,4.5e-05,2.59583916083916
20.8958842207346,689,8248,1063,89,0.143,4.5e-05,2.59552447552448
20.8961812497623,690,8248,1062,89,0.143,4.5e-05,2.59552447552448
20.8992003484784,690,8247,1063,89,0.143,4.5e-05,2.59520979020979
20.9011102982777,690,8246,1064,89,0.143,4.5e-05,2.59489510489511
20.901625150844,690,8245,1065,89,0.143,4.5e-05,2.59458041958042
20.9036406652599,691,8245,1064,89,0.143,4.5e-05,2.59458041958042
20.9040924463724,691,8244,1065,89,0.143,4.5e-05,2.59426573426573
20.9077155543291,691,8243,1066,89,0.143,4.5e-05,2.59395104895105
20.9092897767581,691,8242,1067,89,0.143,4.5e-05,2.59363636363636
20.9107389284026,691,8241,1068,89,0.143,4.5e-05,2.59332167832168
20.9113979431403,692,8241,1067,89,0.143,4.5e-05,2.59332167832168
20.9127586518206,692,8240,1068,89,0.143,4.5e-05,2.59300699300699
20.9143859585715,693,8240,1067,89,0.143,4.5e-05,2.59300699300699
20.9145886741035,693,8239,1068,89,0.143,4.5e-05,2.59269230769231
20.9147151056207,693,8238,1069,89,0.143,4.5e-05,2.59237762237762
20.9199249993406,694,8238,1068,90,0.143,4.5e-05,2.59237762237762
20.9209312918751,694,8237,1069,90,0.143,4.5e-05,2.59206293706294
20.9220626511636,694,8236,1070,90,0.143,4.5e-05,2.59174825174825
20.9259252713638,695,8236,1069,90,0.143,4.5e-05,2.59174825174825
20.9300166317164,695,8235,1070,90,0.143,4.5e-05,2.59143356643357
20.9317696478752,696,8235,1069,90,0.143,4.5e-05,2.59143356643357
20.9328044231629,696,8234,1070,90,0.143,4.5e-05,2.59111888111888
20.9353977371218,696,8233,1071,90,0.143,4.5e-05,2.5908041958042
20.9365862831653,697,8233,1070,90,0.143,4.5e-05,2.5908041958042
20.9371691853609,697,8232,1071,90,0.143,4.5e-05,2.59048951048951
20.9377068064245,697,8231,1072,90,0.143,4.5e-05,2.59017482517483
20.9380858633234,697,8230,1073,90,0.143,4.5e-05,2.58986013986014
20.939818703123,697,8229,1074,90,0.143,4.5e-05,2.58954545454545
20.9405945326239,697,8228,1075,90,0.143,4.5e-05,2.58923076923077
20.9412992880809,698,8228,1074,90,0.143,4.5e-05,2.58923076923077
20.9423262009794,698,8227,1075,90,0.143,4.5e-05,2.58891608391608
20.9447752716902,698,8226,1076,90,0.143,4.5e-05,2.5886013986014
20.9456553326059,698,8225,1077,90,0.143,4.5e-05,2.58828671328671
20.9459074934844,698,8224,1078,90,0.143,4.5e-05,2.58797202797203
20.9460585933398,699,8224,1077,90,0.143,4.5e-05,2.58797202797203
20.9461257721423,700,8224,1076,90,0.143,4.5e-05,2.58797202797203
20.9476404002886,700,8223,1077,90,0.143,4.5e-05,2.58765734265734
20.9488662004464,700,8222,1078,90,0.143,4.5e-05,2.58734265734266
20.9495591994078,700,8221,1079,90,0.143,4.5e-05,2.58702797202797
20.9517610469512,700,8220,1080,90,0.143,4.5e-05,2.58671328671329
20.9568843426484,701,8220,1079,90,0.143,4.5e-05,2.58671328671329
20.9583491576529,702,8220,1078,90,0.143,4.5e-05,2.58671328671329
20.9610687820888,702,8219,1079,90,0.143,4.5e-05,2.5863986013986
20.9613782758634,703,8219,1078,90,0.143,4.5e-05,2.5863986013986
20.96295938888,703,8218,1079,90,0.143,4.5e-05,2.58608391608392
20.9633193603051,703,8217,1080,90,0.143,4.5e-05,2.58576923076923
20.96407448272,703,8216,1081,90,0.143,4.5e-05,2.58545454545455
20.968537847162,703,8215,1082,90,0.143,4.5e-05,2.58513986013986
20.9694610443079,703,8214,1083,90,0.143,4.5e-05,2.58482517482518
20.9701289521719,703,8213,1084,90,0.143,4.5e-05,2.58451048951049
20.9711922730768,703,8212,1085,90,0.143,4.5e-05,2.5841958041958
20.971497872761,703,8211,1086,90,0.143,4.5e-05,2.58388111888112
20.9741026185849,704,8211,1085,90,0.143,4.5e-05,2.58388111888112
20.9760866725879,704,8210,1086,90,0.143,4.5e-05,2.58356643356643
20.9775242656835,704,8209,1087,90,0.143,4.5e-05,2.58325174825175
20.9776860287993,704,8208,1088,90,0.143,4.5e-05,2.58293706293706
20.9798388944424,705,8208,1087,90,0.143,4.5e-05,2.58293706293706
20.9834499949439,706,8208,1086,90,0.143,4.5e-05,2.58293706293706
20.9839716069308,706,8207,1087,90,0.143,4.5e-05,2.58262237762238
20.9858244458848,706,8206,1088,90,0.143,4.5e-05,2.58230769230769
20.9862272297363,706,8205,1089,90,0.143,4.5e-05,2.58199300699301
20.9866886213421,706,8204,1090,90,0.143,4.5e-05,2.58167832167832
20.9872591955207,707,8204,1089,90,0.143,4.5e-05,2.58167832167832
20.9888106658507,708,8204,1088,90,0.143,4.5e-05,2.58167832167832
20.9956184398306,708,8203,1089,90,0.143,4.5e-05,2.58136363636364
20.9961373190211,708,8202,1090,90,0.143,4.5e-05,2.58104895104895
20.9964167115731,708,8201,1091,90,0.143,4.5e-05,2.58073426573427
20.9987836144066,708,8200,1092,90,0.143,4.5e-05,2.58041958041958
21.0000581529659,709,8200,1091,90,0.143,4.5e-05,2.58041958041958
21.0011450883891,709,8199,1092,90,0.143,4.5e-05,2.5801048951049
21.0017555282368,709,8198,1093,90,0.143,4.5e-05,2.57979020979021
21.0018750954509,709,8197,1094,90,0.143,4.5e-05,2.57947552447553
21.0018753122797,709,8196,1095,90,0.143,4.5e-05,2.57916083916084
21.0052659184558,709,8195,1096,90,0.143,4.5e-05,2.57884615384615
21.005421002642,709,8194,1097,90,0.143,4.5e-05,2.57853146853147
21.0059547364386,709,8193,1098,90,0.143,4.5e-05,2.57821678321678
21.0099636684178,710,8193,1097,90,0.143,4.5e-05,2.57821678321678
21.0124023972171,710,8192,1098,90,0.143,4.5e-05,2.5779020979021
21.0127952578129,710,8191,1099,90,0.143,4.5e-05,2.57758741258741
21.0132845141052,710,8190,1100,90,0.143,4.5e-05,2.57727272727273
21.0157676088905,710,8189,1101,90,0.143,4.5e-05,2.57695804195804
21.0166262553437,711,8189,1100,90,0.143,4.5e-05,2.57695804195804
21.0167148741692,712,8189,1099,90,0.143,4.5e-05,2.57695804195804
21.0227096893209,712,8188,1100,90,0.143,4.5e-05,2.57664335664336
21.0233826430408,713,8188,1099,90,0.143,4.5e-05,2.57664335664336
21.0273683681348,713,8187,1100,90,0.143,4.5e-05,2.57632867132867
21.0302763862714,713,8186,1101,90,0.143,4.5e-05,2.57601398601399
21.0309925144687,713,8185,1102,90,0.143,4.5e-05,2.5756993006993
21.0336146719054,713,8184,1103,90,0.143,4.5e-05,2.57538461538462
21.0345310749038,713,8183,1104,90,0.143,4.5e-05,2.57506993006993
21.0416178004425,714,8183,1103,91,0.143,4.5e-05,2.57506993006993
21.0430161570086,714,8182,1104,91,0.143,4.5e-05,2.57475524475525
21.0437649546169,714,8181,1105,91,0.143,4.5e-05,2.57444055944056
21.0439043635553,714,8180,1106,91,0.143,4.5e-05,2.57412587412587
21.0445594819382,715,8180,1105,91,0.143,4.5e-05,2.57412587412587
21.0457626479069,715,8179,1106,91,0.143,4.5e-05,2.57381118881119
21.0475544298183,715,8178,1107,91,0.143,4.5e-05,2.5734965034965
21.0476717848455,715,8177,1108,91,0.143,4.5e-05,2.57318181818182
21.0489062154259,716,8177,1107,91,0.143,4.5e-05,2.57318181818182
21.0505272555292,716,8176,1108,91,0.143,4.5e-05,2.57286713286713
21.0505572270743,716,8175,1109,91,0.143,4.5e-05,2.57255244755245
21.0512161687333,716,8174,1110,91,0.143,4.5e-05,2.57223776223776
21.0525543073696,717,8174,1109,91,0.143,4.5e-05,2.57223776223776
21.0534627235862,717,8173,1110,91,0.143,4.5e-05,2.57192307692308
21.0540557157906,717,8172,1111,91,0.143,4.5e-05,2.57160839160839
21.0544421507944,717,8171,1112,91,0.143,4.5e-05,2.57129370629371
21.0560389705859,717,8170,1113,91,0.143,4.5e-05,2.57097902097902
21.059081842181,718,8170,1112,91,0.143,4.5e-05,2.57097902097902
21.0603279570319,718,8169,1113,91,0.143,4.5e-05,2.57066433566434
21.060970349308,718,8168,1114,91,0.143,4.5e-05,2.57034965034965
21.0621896062581,719,8168,1113,91,0.143,4.5e-05,2.57034965034965
21.0637783703758,719,8167,1114,91,0.143,4.5e-05,2.57003496503497
21.0659299438917,719,8166,1115,91,0.143,4.5e-05,2.56972027972028
21.0677294552528,719,8165,1116,91,0.143,4.5e-05,2.56940559440559
21.0716279718613,719,8164,1117,91,0.143,4.5e-05,2.56909090909091
21.073279764335,719,8163,1118,91,0.143,4.5e-05,2.56877622377622
21.0738804631518,719,8162,1119,91,0.143,4.5e-05,2.56846153846154
21.0745256746181,720,8162,1118,91,0.143,4.5e-05,2.56846153846154
21.075339686282,720,8161,1119,91,0.143,4.5e-05,2.56814685314685
21.0753420737489,720,8160,1120,91,0.143,4.5e-05,2.56783216783217
21.0759454322219,720,8159,1121,91,0.143,4.5e-05,2.56751748251748
21.077629752961,720,8158,1122,91,0.143,4.5e-05,2.5672027972028
21.079288135835,721,8158,1121,91,0.143,4.5e-05,2.5672027972028
21.0807916544266,721,8157,1122,91,0.143,4.5e-05,2.56688811188811
21.0822316984131,722,8157,1121,91,0.143,4.5e-05,2.56688811188811
21.0846893977164,722,8156,1122,91,0.143,4.5e-05,2.56657342657343
21.0859059097284,723,8156,1121,91,0.143,4.5e-05,2.56657342657343
21.0868228595056,724,8156,1120,91,0.143,4.5e-05,2.56657342657343
21.0886566036737,724,8155,1121,91,0.143,4.5e-05,2.56625874125874
21.0887246635058,724,8154,1122,91,0.143,4.5e-05,2.56594405594406
21.0928145248341,724,8153,1123,91,0.143,4.5e-05,2.56562937062937
21.0942718630901,724,8152,1124,91,0.143,4.5e-05,2.56531468531469
21.0953491410172,725,8152,1123,91,0.143,4.5e-05,2.56531468531469
21.0954558412573,725,8151,1124,91,0.143,4.5e-05,2.565
21.0969407485978,725,8150,1125,91,0.143,4.5e-05,2.56468531468531
21.0970965824799,726,8150,1124,91,0.143,4.5e-05,2.56468531468532
21.0984993104981,726,8149,1125,91,0.143,4.5e-05,2.56437062937063
21.098995826892,726,8148,1126,91,0.143,4.5e-05,2.56405594405594
21.1018944427741,726,8147,1127,91,0.143,4.5e-05,2.56374125874126
21.1029894238441,726,8146,1128,91,0.143,4.5e-05,2.56342657342657
21.1076742740681,726,8145,1129,91,0.143,4.5e-05,2.56311188811189
21.1092773043121,726,8144,1130,91,0.143,4.5e-05,2.5627972027972
21.1097140437319,727,8144,1129,91,0.143,4.5e-05,2.5627972027972
21.1111380194701,727,8143,1130,91,0.143,4.5e-05,2.56248251748252
21.1137992039039,727,8142,1131,91,0.143,4.5e-05,2.56216783216783
21.1151933563898,728,8142,1130,91,0.143,4.5e-05,2.56216783216783
21.1178954223816,729,8142,1129,91,0.143,4.5e-05,2.56216783216783
21.1185375196296,729,8141,1130,91,0.143,4.5e-05,2.56185314685315
21.1186069456655,729,8140,1131,91,0.143,4.5e-05,2.56153846153846
21.1192167321514,729,8139,1132,91,0.143,4.5e-05,2.56122377622378
21.1209531896708,729,8138,1133,91,0.143,4.5e-05,2.56090909090909
21.1214046037939,729,8137,1134,91,0.143,4.5e-05,2.56059440559441
21.1225096543224,729,8136,1135,91,0.143,4.5e-05,2.56027972027972
21.124941308522,730,8136,1134,92,0.143,4.5e-05,2.56027972027972
21.1250603248798,731,8136,1133,92,0.143,4.5e-05,2.56027972027972
21.1251374099704,731,8135,1134,92,0.143,4.5e-05,2.55996503496504
21.1253933753564,732,8135,1133,92,0.143,4.5e-05,2.55996503496504
21.1274695801861,732,8134,1134,92,0.143,4.5e-05,2.55965034965035
21.13073580325,733,8134,1133,92,0.143,4.5e-05,2.55965034965035
21.1315628594616,734,8134,1132,92,0.143,4.5e-05,2.55965034965035
21.1319589966012,735,8134,1131,92,0.143,4.5e-05,2.55965034965035
21.1319753489346,735,8133,1132,92,0.143,4.5e-05,2.55933566433567
21.1351127169069,735,8132,1133,92,0.143,4.5e-05,2.55902097902098
21.1367995729403,735,8131,1134,92,0.143,4.5e-05,2.55870629370629
21.1385029628458,736,8131,1133,93,0.143,4.5e-05,2.55870629370629
21.1385182848665,736,8130,1134,93,0.143,4.5e-05,2.55839160839161
21.1398256690512,737,8130,1133,93,0.143,4.5e-05,2.55839160839161
21.1421136155474,737,8129,1134,93,0.143,4.5e-05,2.55807692307692
21.1423584416356,737,8128,1135,93,0.143,4.5e-05,2.55776223776224
21.1424944868133,737,8127,1136,93,0.143,4.5e-05,2.55744755244755
21.1447040364921,737,8126,1137,93,0.143,4.5e-05,2.55713286713287
21.1489211086401,738,8126,1136,93,0.143,4.5e-05,2.55713286713287
21.1503302530237,738,8125,1137,93,0.143,4.5e-05,2.55681818181818
21.1516792466033,738,8124,1138,93,0.143,4.5e-05,2.5565034965035
21.1516819769809,739,8124,1137,93,0.143,4.5e-05,2.5565034965035
21.1524082742518,739,8123,1138,93,0.143,4.5e-05,2.55618881118881
21.1535563263366,739,8122,1139,93,0.143,4.5e-05,2.55587412587413
21.153934223305,739,8121,1140,93,0.143,4.5e-05,2.55555944055944
21.1546123734999,739,8120,1141,93,0.143,4.5e-05,2.55524475524476
21.156723344703,739,8119,1142,93,0.143,4.5e-05,2.55493006993007
21.1585098246379,740,8119,1141,93,0.143,4.5e-05,2.55493006993007
21.1596232331333,740,8118,1142,93,0.143,4.5e-05,2.55461538461538
21.1611746961652,740,8117,1143,93,0.143,4.5e-05,2.5543006993007
21.1612407305668,740,8116,1144,93,0.143,4.5e-05,2.55398601398601
21.1627764882087,741,8116,1143,93,0.143,4.5e-05,2.55398601398601
21.1661495080469,741,8115,1144,93,0.143,4.5e-05,2.55367132867133
21.1689627742761,741,8114,1145,93,0.143,4.5e-05,2.55335664335664
21.1705987923793,742,8114,1144,93,0.143,4.5e-05,2.55335664335664
21.1710048827967,743,8114,1143,94,0.143,4.5e-05,2.55335664335664
21.1713414163025,744,8114,1142,94,0.143,4.5e-05,2.55335664335664
21.1738055587722,745,8114,1141,94,0.143,4.5e-05,2.55335664335664
21.1759881099893,745,8113,1142,94,0.143,4.5e-05,2.55304195804196
21.1763769478779,745,8112,1143,94,0.143,4.5e-05,2.55272727272727
21.1783129267543,746,8112,1142,94,0.143,4.5e-05,2.55272727272727
21.1783902146327,746,8111,1143,94,0.143,4.5e-05,2.55241258741259
21.180990154475,747,8111,1142,94,0.143,4.5e-05,2.55241258741259
21.185534492808,748,8111,1141,94,0.143,4.5e-05,2.55241258741259
21.1864778451876,748,8110,1142,94,0.143,4.5e-05,2.5520979020979
21.1880861122698,748,8109,1143,94,0.143,4.5e-05,2.55178321678322
21.1896738023736,749,8109,1142,94,0.143,4.5e-05,2.55178321678322
21.189968252105,749,8108,1143,94,0.143,4.5e-05,2.55146853146853
21.1931955817703,749,8107,1144,94,0.143,4.5e-05,2.55115384615385
21.1983329879587,749,8106,1145,94,0.143,4.5e-05,2.55083916083916
21.1984475846396,749,8105,1146,94,0.143,4.5e-05,2.55052447552448
21.1984791163073,749,8104,1147,94,0.143,4.5e-05,2.55020979020979
21.1987692099591,749,8103,1148,94,0.143,4.5e-05,2.54989510489511
21.1987927223808,749,8102,1149,94,0.143,4.5e-05,2.54958041958042
21.2002617461846,749,8101,1150,94,0.143,4.5e-05,2.54926573426573
21.2010586009733,749,8100,1151,94,0.143,4.5e-05,2.54895104895105
21.2018347920466,749,8099,1152,94,0.143,4.5e-05,2.54863636363636
21.2030453508384,749,8098,1153,94,0.143,4.5e-05,2.54832167832168
21.2071252478355,749,8097,1154,94,0.143,4.5e-05,2.54800699300699
21.2072368767633,750,8097,1153,94,0.143,4.5e-05,2.54800699300699
21.2088653191989,750,8096,1154,94,0.143,4.5e-05,2.54769230769231
21.2093713876782,750,8095,1155,94,0.143,4.5e-05,2.54737762237762
21.2116695607783,750,8094,1156,94,0.143,4.5e-05,2.54706293706294
21.2126624426857,751,8094,1155,94,0.143,4.5e-05,2.54706293706294
21.2180596117561,751,8093,1156,94,0.143,4.5e-05,2.54674825174825
21.2182461146529,751,8092,1157,94,0.143,4.5e-05,2.54643356643357
21.2185283642975,751,8091,1158,94,0.143,4.5e-05,2.54611888111888
21.2198296756112,751,8090,1159,94,0.143,4.5e-05,2.5458041958042
21.2200522214868,752,8090,1158,94,0.143,4.5e-05,2.5458041958042
21.2202557616156,753,8090,1157,94,0.143,4.5e-05,2.5458041958042
21.2232323681014,754,8090,1156,94,0.143,4.5e-05,2.5458041958042
21.2254285253485,754,8089,1157,94,0.143,4.5e-05,2.54548951048951
21.2262640399638,755,8089,1156,94,0.143,4.5e-05,2.54548951048951
21.2284504637635,755,8088,1157,94,0.143,4.5e-05,2.54517482517483
21.2307265131614,755,8087,1158,94,0.143,4.5e-05,2.54486013986014
21.233079121938,756,8087,1157,94,0.143,4.5e-05,2.54486013986014
21.2346255966045,756,8086,1158,94,0.143,4.5e-05,2.54454545454545
21.2360376339283,756,8085,1159,94,0.143,4.5e-05,2.54423076923077
21.2363407492392,756,8084,1160,94,0.143,4.5e-05,2.54391608391608
21.2368650085212,756,8083,1161,94,0.143,4.5e-05,2.5436013986014
21.2378176263126,756,8082,1162,94,0.143,4.5e-05,2.54328671328671
21.2382628644089,756,8081,1163,94,0.143,4.5e-05,2.54297202797203
21.238305445869,756,8080,1164,94,0.143,4.5e-05,2.54265734265734
21.2397841934711,756,8079,1165,94,0.143,4.5e-05,2.54234265734266
21.2400810991843,756,8078,1166,94,0.143,4.5e-05,2.54202797202797
21.2403920110224,757,8078,1165,94,0.143,4.5e-05,2.54202797202797
21.242398050948,758,8078,1164,95,0.143,4.5e-05,2.54202797202797
21.2452996432468,758,8077,1165,95,0.143,4.5e-05,2.54171328671329
21.2485442747305,759,8077,1164,95,0.143,4.5e-05,2.54171328671329
21.2493373115609,759,8076,1165,95,0.143,4.5e-05,2.5413986013986
21.2498032761324,760,8076,1164,95,0.143,4.5e-05,2.5413986013986
21.2515478454399,760,8075,1165,95,0.143,4.5e-05,2.54108391608392
21.2517902333765,761,8075,1164,95,0.143,4.5e-05,2.54108391608392
21.2538471718246,761,8074,1165,95,0.143,4.5e-05,2.54076923076923
21.2539874962167,761,8073,1166,95,0.143,4.5e-05,2.54045454545455
21.254028185795,761,8072,1167,95,0.143,4.5e-05,2.54013986013986
21.2568868954565,761,8071,1168,95,0.143,4.5e-05,2.53982517482518
21.2581037842544,761,8070,1169,95,0.143,4.5e-05,2.53951048951049
21.2582691687755,761,8069,1170,95,0.143,4.5e-05,2.5391958041958
21.258742871189,762,8069,1169,96,0.143,4.5e-05,2.5391958041958
21.2596984863742,763,8069,1168,96,0.143,4.5e-05,2.5391958041958
21.2613501473317,763,8068,1169,96,0.143,4.5e-05,2.53888111888112
21.261900857969,763,8067,1170,96,0.143,4.5e-05,2.53856643356643
21.2637901138478,763,8066,1171,96,0.143,4.5e-05,2.53825174825175
21.2645646486932,764,8066,1170,96,0.143,4.5e-05,2.53825174825175
21.2666251995658,764,8065,1171,96,0.143,4.5e-05,2.53793706293706
21.2696881259284,764,8064,1172,96,0.143,4.5e-05,2.53762237762238
21.2703748903829,764,8063,1173,96,0.143,4.5e-05,2.53730769230769
21.2742934069599,764,8062,1174,96,0.143,4.5e-05,2.53699300699301
21.276504172615,765,8062,1173,96,0.143,4.5e-05,2.53699300699301
21.277096890159,766,8062,1172,96,0.143,4.5e-05,2.53699300699301
21.2797320304943,766,8061,1173,96,0.143,4.5e-05,2.53667832167832
21.2798313602433,767,8061,1172,96,0.143,4.5e-05,2.53667832167832
21.2812678145429,767,8060,1173,96,0.143,4.5e-05,2.53636363636364
21.2813812612962,767,8059,1174,96,0.143,4.5e-05,2.53604895104895
21.2815574844489,767,8058,1175,96,0.143,4.5e-05,2.53573426573427
21.2831098863723,768,8058,1174,96,0.143,4.5e-05,2.53573426573427
21.2853083402552,769,8058,1173,96,0.143,4.5e-05,2.53573426573427
21.2860382584059,769,8057,1174,96,0.143,4.5e-05,2.53541958041958
21.2862084093685,770,8057,1173,96,0.143,4.5e-05,2.53541958041958
21.2875487154947,770,8056,1174,96,0.143,4.5e-05,2.5351048951049
21.2902796338279,770,8055,1175,96,0.143,4.5e-05,2.53479020979021
21.2930987854964,770,8054,1176,96,0.143,4.5e-05,2.53447552447552
21.2985508144184,771,8054,1175,96,0.143,4.5e-05,2.53447552447552
21.2987184605878,772,8054,1174,96,0.143,4.5e-05,2.53447552447553
21.3004599682727,772,8053,1175,96,0.143,4.5e-05,2.53416083916084
21.3029223034894,772,8052,1176,96,0.143,4.5e-05,2.53384615384615
21.3033111758565,772,8051,1177,96,0.143,4.5e-05,2.53353146853147
21.3048859769303,773,8051,1176,96,0.143,4.5e-05,2.53353146853147
21.3054631867171,774,8051,1175,96,0.143,4.5e-05,2.53353146853147
21.3078202111387,774,8050,1176,96,0.143,4.5e-05,2.53321678321678
21.3081167610573,775,8050,1175,96,0.143,4.5e-05,2.53321678321678
21.3108276216919,775,8049,1176,96,0.143,4.5e-05,2.5329020979021
21.31113802365,776,8049,1175,96,0.143,4.5e-05,2.5329020979021
21.3150223094341,776,8048,1176,96,0.143,4.5e-05,2.53258741258741
21.317778174947,776,8047,1177,96,0.143,4.5e-05,2.53227272727273
21.3178002154021,776,8046,1178,96,0.143,4.5e-05,2.53195804195804
21.3184099553285,776,8045,1179,96,0.143,4.5e-05,2.53164335664336
21.3187210498666,776,8044,1180,96,0.143,4.5e-05,2.53132867132867
21.3187261520177,776,8043,1181,96,0.143,4.5e-05,2.53101398601399
21.3193295480751,776,8042,1182,96,0.143,4.5e-05,2.5306993006993
21.3210419151745,776,8041,1183,96,0.143,4.5e-05,2.53038461538462
21.3215359295121,776,8040,1184,96,0.143,4.5e-05,2.53006993006993
21.3216883810391,776,8039,1185,96,0.143,4.5e-05,2.52975524475525
21.3227738683022,777,8039,1184,96,0.143,4.5e-05,2.52975524475525
21.3240272929729,777,8038,1185,96,0.143,4.5e-05,2.52944055944056
21.3248461133609,777,8037,1186,96,0.143,4.5e-05,2.52912587412587
21.3281002513781,778,8037,1185,97,0.143,4.5e-05,2.52912587412587
21.3283921089574,778,8036,1186,97,0.143,4.5e-05,2.52881118881119
21.3291988508037,778,8035,1187,97,0.143,4.5e-05,2.5284965034965
21.3357560849525,779,8035,1186,98,0.143,4.5e-05,2.5284965034965
