"t","R","S","I","psi"
"45.0624998964279","12354","3657","3989","2662"
"45.0628229704921","12355","3657","3988","2662"
"45.0646579711234","12356","3657","3987","2662"
"45.0648256001915","12356","3656","3988","2662"
"45.0651854873984","12357","3656","3987","2662"
"45.0665123789668","12357","3656","3987","2663"
"45.0675550663406","12357","3655","3988","2663"
"45.0680169978214","12358","3655","3987","2663"
"45.068106278562","12359","3655","3986","2663"
"45.0686743357247","12360","3655","3985","2663"
"45.0688007139397","12360","3654","3986","2663"
"45.0695820096927","12361","3654","3985","2663"
"45.0707865528958","12361","3654","3985","2664"
"45.071496451999","12361","3654","3985","2665"
"45.0726698847145","12361","3654","3985","2666"
"45.0761684021709","12362","3654","3984","2666"
"45.0796407991954","12362","3653","3985","2666"
"45.0803739169454","12362","3652","3986","2666"
"45.0813537043698","12362","3651","3987","2666"
"45.0818583921108","12363","3651","3986","2666"
"45.0820383509685","12363","3651","3986","2667"
"45.0822310037978","12364","3651","3985","2667"
"45.0824694954933","12364","3650","3986","2667"
"45.0833514814812","12364","3649","3987","2667"
"45.0841446953395","12365","3649","3986","2667"
"45.0855452034043","12366","3649","3985","2667"
"45.0870130455873","12367","3649","3984","2667"
"45.0870314604352","12367","3648","3985","2667"
"45.087868952358","12368","3648","3984","2667"
"45.0887329109411","12369","3648","3983","2667"
"45.0899070404698","12370","3648","3982","2667"
"45.0899569505851","12371","3648","3981","2667"
"45.0905665320088","12372","3648","3980","2667"
"45.0911096659274","12373","3648","3979","2667"
"45.0931269811756","12374","3648","3978","2667"
"45.0934766139463","12375","3648","3977","2667"
"45.0949356120347","12376","3648","3976","2667"
"45.0969904610058","12377","3648","3975","2667"
"45.0969911528044","12377","3648","3975","2668"
"45.097125087734","12378","3648","3974","2668"
"45.099227943747","12378","3647","3975","2668"
"45.099459841535","12378","3646","3976","2668"
"45.0997282602934","12379","3646","3975","2668"
"45.1002641002274","12380","3646","3974","2668"
"45.1013577549884","12381","3646","3973","2668"
"45.1017252980527","12382","3646","3972","2668"
"45.1030421670763","12383","3646","3971","2668"
"45.1033626139295","12384","3646","3970","2668"
"45.1044160637774","12385","3646","3969","2668"
"45.1045273168684","12386","3646","3968","2668"
"45.104756611323","12387","3646","3967","2668"
"45.1051365446768","12388","3646","3966","2668"
"45.1070836611464","12389","3646","3965","2668"
"45.107840604087","12389","3646","3965","2669"
"45.1079090482083","12389","3645","3966","2669"
"45.1081874988414","12390","3645","3965","2669"
"45.1085181569807","12391","3645","3964","2669"
"45.1108023569927","12391","3644","3965","2669"
"45.1119502605627","12392","3644","3964","2669"
"45.1128444988884","12393","3644","3963","2669"
"45.1133316683746","12394","3644","3962","2669"
"45.1135053057236","12395","3644","3961","2669"
"45.1155253936324","12396","3644","3960","2669"
"45.1161756467292","12397","3644","3959","2669"
"45.1170041566812","12398","3644","3958","2669"
"45.1205236284745","12398","3644","3958","2670"
"45.1208311267297","12399","3644","3957","2670"
"45.1210000083952","12400","3644","3956","2670"
"45.1216355654061","12401","3644","3955","2670"
"45.1217986335996","12401","3644","3955","2671"
"45.1221946139288","12402","3644","3954","2671"
"45.1223557260429","12402","3644","3954","2672"
"45.1254286918779","12403","3644","3953","2672"
"45.1257125323374","12403","3643","3954","2672"
"45.1259566707622","12403","3642","3955","2672"
"45.126992495614","12404","3642","3954","2672"
"45.1270956756847","12405","3642","3953","2672"
"45.1273093397616","12406","3642","3952","2672"
"45.1275655500769","12406","3641","3953","2672"
"45.127993065043","12407","3641","3952","2672"
"45.1280300142582","12408","3641","3951","2672"
"45.1291669024406","12409","3641","3950","2672"
"45.1303331297029","12410","3641","3949","2672"
"45.1306553496591","12410","3640","3950","2672"
"45.131218218939","12411","3640","3949","2672"
"45.1325625444274","12412","3640","3948","2672"
"45.1360373072327","12412","3640","3948","2673"
"45.1362920313392","12413","3640","3947","2673"
"45.1371181692776","12413","3639","3948","2673"
"45.1385749023798","12414","3639","3947","2673"
"45.1385922056397","12414","3639","3947","2674"
"45.1399343745939","12415","3639","3946","2674"
"45.141005503239","12416","3639","3945","2674"
"45.1410226756115","12417","3639","3944","2674"
"45.1430727346622","12418","3639","3943","2674"
"45.1438096553605","12419","3639","3942","2674"
"45.1443406896476","12420","3639","3941","2674"
"45.1443413964946","12420","3638","3942","2674"
"45.1445753342624","12421","3638","3941","2674"
"45.1458966395407","12422","3638","3940","2674"
"45.1473260625465","12423","3638","3939","2674"
"45.1474605601087","12423","3638","3939","2675"
"45.1486437356191","12424","3638","3938","2675"
"45.1487345593555","12425","3638","3937","2675"
"45.1488169335148","12426","3638","3936","2675"
"45.1499238507052","12426","3637","3937","2675"
"45.1509500090904","12427","3637","3936","2675"
"45.1514334812498","12427","3636","3937","2675"
"45.1522617521031","12428","3636","3936","2675"
"45.1531031863624","12429","3636","3935","2675"
"45.1541758586238","12430","3636","3934","2675"
"45.1569111338092","12431","3636","3933","2675"
"45.1569153348898","12431","3635","3934","2675"
"45.1575154997188","12431","3635","3934","2676"
"45.1585715416979","12431","3635","3934","2677"
"45.1587558787301","12432","3635","3933","2677"
"45.1595231192904","12432","3635","3933","2678"
"45.159980961932","12432","3634","3934","2678"
"45.1601924061446","12432","3634","3934","2679"
"45.1610640043391","12433","3634","3933","2679"
"45.1622708545964","12433","3634","3933","2680"
"45.1644468992856","12434","3634","3932","2680"
"45.1687830613329","12434","3633","3933","2680"
"45.171528805835","12434","3632","3934","2680"
"45.1718674978971","12435","3632","3933","2680"
"45.1725109303798","12435","3632","3933","2681"
"45.1737994529113","12435","3631","3934","2681"
"45.1747687730685","12436","3631","3933","2681"
"45.1758074915812","12436","3630","3934","2681"
"45.1764177805621","12436","3629","3935","2681"
"45.1766948749306","12436","3628","3936","2681"
"45.1767750901727","12436","3627","3937","2681"
"45.1779002830793","12436","3626","3938","2681"
"45.1834877481295","12437","3626","3937","2681"
"45.18437322765","12437","3625","3938","2681"
"45.1846063988042","12438","3625","3937","2681"
"45.1848995739439","12438","3624","3938","2681"
"45.1875352221172","12438","3623","3939","2681"
"45.1883633795745","12439","3623","3938","2681"
"45.1901450292248","12440","3623","3937","2681"
"45.1902094096296","12441","3623","3936","2681"
"45.190406383563","12442","3623","3935","2681"
"45.1933657458587","12442","3623","3935","2682"
"45.1935156129607","12443","3623","3934","2682"
"45.1962390010394","12443","3622","3935","2682"
"45.1967651839076","12444","3622","3934","2682"
"45.197355477651","12444","3622","3934","2683"
"45.1982928316094","12445","3622","3933","2683"
"45.198941450474","12446","3622","3932","2683"
"45.2059320986447","12446","3622","3932","2684"
"45.2069329994006","12447","3622","3931","2684"
"45.2072021967207","12448","3622","3930","2684"
"45.2086137763794","12449","3622","3929","2684"
"45.2087520179282","12450","3622","3928","2684"
"45.2091628188156","12450","3621","3929","2684"
"45.2107787234529","12451","3621","3928","2684"
"45.2148444803827","12452","3621","3927","2684"
"45.2148832451384","12453","3621","3926","2684"
"45.2161023283293","12453","3620","3927","2684"
"45.2178352567035","12454","3620","3926","2684"
"45.2180006113288","12454","3619","3927","2684"
"45.2199702628158","12455","3619","3926","2684"
"45.2200567334879","12456","3619","3925","2684"
"45.2201257068697","12457","3619","3924","2684"
"45.2215961358668","12458","3619","3923","2684"
"45.2236500454517","12458","3618","3924","2684"
"45.2254093269263","12459","3618","3923","2684"
"45.2257135788019","12459","3618","3923","2685"
"45.2258199873754","12460","3618","3922","2685"
"45.2264161768328","12461","3618","3921","2685"
"45.2298410021847","12462","3618","3920","2685"
"45.2298871015563","12463","3618","3919","2685"
"45.2299449316896","12464","3618","3918","2685"
"45.231910660814","12464","3618","3918","2686"
"45.2324007299239","12465","3618","3917","2686"
"45.2335973043807","12466","3618","3916","2686"
"45.2341299478759","12467","3618","3915","2686"
"45.2347813638781","12468","3618","3914","2686"
"45.2364393199698","12469","3618","3913","2686"
"45.2378765900244","12470","3618","3912","2686"
"45.2393018960407","12470","3617","3913","2686"
"45.2408849855894","12471","3617","3912","2686"
"45.2411398929905","12472","3617","3911","2686"
"45.2426220657907","12472","3616","3912","2686"
"45.2429841092054","12472","3616","3912","2687"
"45.244101525115","12472","3616","3912","2688"
"45.2442234980528","12472","3615","3913","2688"
"45.2452209437552","12473","3615","3912","2688"
"45.2457752635714","12474","3615","3911","2688"
"45.2462030952129","12475","3615","3910","2688"
"45.2475147754259","12476","3615","3909","2688"
"45.2478325911147","12476","3614","3910","2688"
"45.2481647499924","12477","3614","3909","2688"
"45.2502859140135","12478","3614","3908","2688"
"45.2513795992699","12478","3614","3908","2689"
"45.2513804872256","12479","3614","3907","2689"
"45.2518820630343","12479","3613","3908","2689"
"45.2527491577328","12480","3613","3907","2689"
"45.254427539941","12481","3613","3906","2689"
"45.2547699558569","12481","3612","3907","2689"
"45.2559994447545","12481","3612","3907","2690"
"45.260034373836","12482","3612","3906","2690"
"45.2601541744613","12482","3611","3907","2690"
"45.2605168424862","12483","3611","3906","2690"
"45.2619213563799","12483","3610","3907","2690"
"45.2620690959816","12484","3610","3906","2690"
"45.2624006535571","12484","3609","3907","2690"
"45.262673745008","12484","3608","3908","2690"
"45.2634264064375","12484","3608","3908","2691"
"45.2634392630013","12484","3608","3908","2692"
"45.264495008053","12485","3608","3907","2692"
"45.2651642143615","12486","3608","3906","2692"
"45.2652023420457","12487","3608","3905","2692"
"45.2654802136337","12488","3608","3904","2692"
"45.2658840212818","12488","3607","3905","2692"
"45.2672454777321","12489","3607","3904","2692"
"45.2675313302275","12490","3607","3903","2692"
"45.2689307031413","12490","3607","3903","2693"
"45.2689349446873","12490","3607","3903","2694"
"45.2706230186317","12491","3607","3902","2694"
"45.2735468785351","12492","3607","3901","2694"
"45.276126506004","12493","3607","3900","2694"
"45.2766566219173","12493","3607","3900","2695"
"45.2768237986006","12493","3606","3901","2695"
"45.2772385086362","12494","3606","3900","2695"
"45.2783823632211","12494","3606","3900","2696"
"45.2796930808624","12495","3606","3899","2696"
"45.2801536563425","12496","3606","3898","2696"
"45.2805348692946","12496","3606","3898","2697"
"45.2810374616627","12496","3605","3899","2697"
"45.2818385435767","12497","3605","3898","2697"
"45.2820830599316","12498","3605","3897","2697"
"45.2839882958015","12498","3605","3897","2698"
"45.2842412018908","12499","3605","3896","2698"
"45.2865380539594","12499","3604","3897","2698"
"45.2905072223615","12500","3604","3896","2698"
"45.2910853590767","12501","3604","3895","2698"
"45.2920768652072","12501","3603","3896","2698"
"45.2921485321781","12502","3603","3895","2698"
"45.2941155782542","12503","3603","3894","2698"
"45.294450502526","12504","3603","3893","2698"
"45.2964364167628","12504","3603","3893","2699"
"45.2971441611079","12504","3603","3893","2700"
"45.3004256724574","12505","3603","3892","2700"
"45.3007117986217","12505","3603","3892","2701"
"45.3015528020628","12506","3603","3891","2701"
"45.3024995007538","12507","3603","3890","2701"
"45.3027079585247","12508","3603","3889","2701"
"45.3051971184703","12508","3603","3889","2702"
"45.3059333296169","12509","3603","3888","2702"
"45.3066204847767","12510","3603","3887","2702"
"45.3092642885744","12510","3603","3887","2703"
"45.3094939738144","12510","3602","3888","2703"
"45.3098091988771","12510","3601","3889","2703"
"45.3111838089548","12511","3601","3888","2703"
"45.3115915311877","12512","3601","3887","2703"
"45.3135339779606","12512","3601","3887","2704"
"45.3142432061726","12513","3601","3886","2704"
"45.314705826591","12513","3601","3886","2705"
"45.3155676102032","12514","3601","3885","2705"
"45.3158250855637","12514","3600","3886","2705"
"45.3212138878404","12515","3600","3885","2705"
"45.3216919590466","12516","3600","3884","2705"
"45.3221648794679","12517","3600","3883","2705"
"45.3239567610623","12518","3600","3882","2705"
"45.3255917008961","12518","3599","3883","2705"
"45.3261659908406","12519","3599","3882","2705"
"45.3261786591501","12519","3599","3882","2706"
"45.3263849381477","12520","3599","3881","2706"
"45.3289347228616","12521","3599","3880","2706"
"45.3292669025718","12522","3599","3879","2706"
"45.3316694157815","12523","3599","3878","2706"
"45.3327680701421","12523","3598","3879","2706"
"45.3338588378629","12524","3598","3878","2706"
"45.3356085838412","12524","3598","3878","2707"
"45.3356174239114","12525","3598","3877","2707"
"45.3359773469257","12525","3597","3878","2707"
"45.3365608973008","12526","3597","3877","2707"
"45.336566208228","12527","3597","3876","2707"
"45.3369874322603","12527","3596","3877","2707"
"45.3372673043739","12528","3596","3876","2707"
"45.3373660742738","12529","3596","3875","2707"
"45.3390390288214","12530","3596","3874","2707"
"45.3391950506971","12531","3596","3873","2707"
"45.3402624920338","12532","3596","3872","2707"
"45.3407154314315","12532","3595","3873","2707"
"45.3413855109984","12532","3594","3874","2707"
"45.343021706264","12533","3594","3873","2707"
"45.3440832800433","12533","3593","3874","2707"
"45.3445980370568","12534","3593","3873","2707"
"45.3451272714865","12534","3592","3874","2707"
"45.3455627457713","12534","3591","3875","2707"
"45.3463333922752","12535","3591","3874","2707"
"45.3463592537198","12535","3591","3874","2708"
"45.3479002176867","12536","3591","3873","2708"
"45.3490653605245","12536","3590","3874","2708"
"45.3492633289159","12537","3590","3873","2708"
"45.3508965983728","12537","3589","3874","2708"
"45.3510581059073","12538","3589","3873","2708"
"45.352712809915","12539","3589","3872","2708"
"45.3527603630635","12540","3589","3871","2708"
