"t","S","E","I","R","psi","Total"
"57.1071539490505","5221","3336","3760","6737","946","20000"
"57.1093764259211","5221","3336","3759","6738","946","20000"
"57.1097967608004","5221","3335","3760","6738","946","20000"
"57.110065789959","5220","3336","3760","6738","946","20000"
"57.1102557716427","5220","3335","3761","6738","946","20000"
"57.1105719433498","5220","3334","3762","6738","946","20000"
"57.1106989442538","5219","3335","3762","6738","946","20000"
"57.1129644819014","5219","3334","3763","6738","946","20000"
"57.1131390578944","5219","3333","3764","6738","946","20000"
"57.1131755185562","5218","3334","3764","6738","946","20000"
"57.1131768488887","5218","3334","3763","6739","946","20000"
"57.1137589608639","5218","3333","3764","6739","946","20000"
"57.1140423681936","5218","3333","3763","6740","946","20000"
"57.1147614525201","5218","3333","3762","6741","946","20000"
"57.1154459002049","5218","3333","3761","6742","946","20000"
"57.1155299465362","5218","3332","3762","6742","946","20000"
"57.1155499194002","5218","3331","3763","6742","946","20000"
"57.115600279245","5218","3330","3764","6742","946","20000"
"57.1169926099962","5218","3329","3765","6742","946","20000"
"57.1177205864899","5218","3329","3764","6742","947","20000"
"57.1189559918894","5218","3328","3765","6742","947","20000"
"57.1191175730575","5217","3329","3765","6742","947","20000"
"57.1199803054466","5217","3328","3766","6742","947","20000"
"57.1200767248763","5217","3328","3765","6742","948","20000"
"57.1206267737083","5216","3329","3765","6742","948","20000"
"57.1224095505557","5216","3329","3764","6743","948","20000"
"57.1229676709108","5216","3329","3763","6744","948","20000"
"57.1238406124375","5216","3328","3764","6744","948","20000"
"57.1248302320847","5216","3328","3763","6745","948","20000"
"57.1255237866172","5216","3328","3762","6746","948","20000"
"57.1256470413192","5216","3328","3761","6747","948","20000"
"57.1258480884058","5215","3329","3761","6747","948","20000"
"57.1264836376263","5214","3330","3761","6747","948","20000"
"57.1273166154408","5213","3331","3761","6747","948","20000"
"57.1283872467934","5213","3330","3762","6747","948","20000"
"57.1311496127851","5213","3329","3763","6747","948","20000"
"57.1314625692496","5212","3330","3763","6747","948","20000"
"57.1322055311821","5212","3329","3764","6747","948","20000"
"57.132622425789","5212","3328","3765","6747","948","20000"
"57.133120996527","5211","3329","3765","6747","948","20000"
"57.1334570140254","5211","3328","3766","6747","948","20000"
"57.1335628091705","5211","3327","3767","6747","948","20000"
"57.1341938526072","5211","3327","3766","6748","948","20000"
"57.1344963006579","5210","3328","3766","6748","948","20000"
"57.1348089723755","5210","3327","3767","6748","948","20000"
"57.135431732083","5210","3326","3768","6748","948","20000"
"57.1368064017791","5210","3326","3767","6749","948","20000"
"57.1371653509526","5210","3325","3768","6749","948","20000"
"57.1372056885897","5209","3326","3768","6749","948","20000"
"57.1375334198024","5209","3326","3767","6750","948","20000"
"57.1386749007174","5209","3325","3768","6750","948","20000"
"57.1388494769167","5208","3326","3768","6750","948","20000"
"57.1398342661653","5208","3326","3767","6751","948","20000"
"57.1405235726584","5208","3325","3768","6751","948","20000"
"57.1408147030673","5207","3326","3768","6751","948","20000"
"57.1410864289929","5207","3325","3769","6751","948","20000"
"57.1411523858824","5206","3326","3769","6751","948","20000"
"57.1414417633272","5206","3326","3768","6752","948","20000"
"57.1426144835087","5206","3325","3769","6752","948","20000"
"57.1426857775881","5205","3326","3769","6752","948","20000"
"57.1436348007758","5204","3327","3769","6752","948","20000"
"57.1437137535137","5204","3327","3768","6752","949","20000"
"57.1445978963659","5204","3327","3767","6752","950","20000"
"57.1449265374267","5203","3328","3767","6752","950","20000"
"57.145822411227","5203","3327","3768","6752","950","20000"
"57.146972544615","5203","3326","3769","6752","950","20000"
"57.1476361097596","5203","3325","3770","6752","950","20000"
"57.1476937460808","5203","3325","3769","6753","950","20000"
"57.1487556484059","5203","3325","3768","6754","950","20000"
"57.1490425921587","5203","3325","3767","6755","950","20000"
"57.1490458263303","5203","3325","3766","6756","950","20000"
"57.1490601860747","5203","3324","3767","6756","950","20000"
"57.1492675053744","5202","3325","3767","6756","950","20000"
"57.1497039155513","5202","3324","3768","6756","950","20000"
"57.1497410924575","5202","3323","3769","6756","950","20000"
"57.1502494366917","5202","3322","3770","6756","950","20000"
"57.1502962097768","5202","3322","3769","6757","950","20000"
"57.1508953732266","5202","3321","3770","6757","950","20000"
"57.1509518367617","5202","3321","3769","6758","950","20000"
"57.1510273296902","5202","3320","3770","6758","950","20000"
"57.1519490679186","5202","3320","3769","6759","950","20000"
"57.1519841795807","5201","3321","3769","6759","950","20000"
"57.1523414647689","5201","3320","3770","6759","950","20000"
"57.1524943819111","5201","3319","3771","6759","950","20000"
"57.1526482176004","5201","3318","3772","6759","950","20000"
"57.1528644731648","5201","3317","3773","6759","950","20000"
"57.1531514197898","5201","3317","3772","6760","950","20000"
"57.153682805334","5200","3318","3772","6760","950","20000"
"57.1543704090663","5199","3319","3772","6760","950","20000"
"57.1547901626642","5199","3319","3771","6761","950","20000"
"57.1548462974462","5199","3319","3770","6762","950","20000"
"57.1548943233377","5199","3319","3769","6763","950","20000"
"57.1558515258833","5198","3320","3769","6763","950","20000"
"57.1572505377037","5198","3319","3770","6763","950","20000"
"57.1575387947867","5197","3320","3770","6763","950","20000"
"57.1580549834465","5197","3319","3771","6763","950","20000"
"57.1584949814864","5197","3318","3772","6763","950","20000"
"57.1596956138725","5197","3317","3773","6763","950","20000"
"57.1605170688196","5197","3316","3774","6763","950","20000"
"57.1607663905346","5196","3317","3774","6763","950","20000"
"57.1630389193714","5195","3318","3774","6763","950","20000"
"57.1633442025611","5195","3318","3773","6764","950","20000"
"57.1635643226061","5194","3319","3773","6764","950","20000"
"57.1638140765067","5194","3318","3774","6764","950","20000"
"57.164109989855","5193","3319","3774","6764","950","20000"
"57.1644168950432","5193","3319","3773","6765","950","20000"
"57.1647210262483","5193","3319","3772","6766","950","20000"
"57.1667472943875","5193","3318","3773","6766","950","20000"
"57.1687694300685","5193","3317","3774","6766","950","20000"
"57.1713532643456","5193","3317","3773","6767","950","20000"
"57.1720391761731","5193","3317","3772","6767","951","20000"
"57.1724216012239","5192","3318","3772","6767","951","20000"
"57.1728312987047","5191","3319","3772","6767","951","20000"
"57.1728431303292","5191","3319","3771","6768","951","20000"
"57.1734759154206","5191","3319","3770","6769","951","20000"
"57.1741628663759","5190","3320","3770","6769","951","20000"
"57.1743179273097","5190","3319","3771","6769","951","20000"
"57.1744112306708","5190","3319","3770","6770","951","20000"
"57.1744796814683","5189","3320","3770","6770","951","20000"
"57.1754651327198","5189","3319","3771","6770","951","20000"
"57.1761285887842","5189","3318","3772","6770","951","20000"
"57.1768745979975","5188","3319","3772","6770","951","20000"
"57.1769938286952","5188","3319","3771","6771","951","20000"
"57.1772082523203","5187","3320","3771","6771","951","20000"
"57.1776517043615","5187","3320","3770","6771","952","20000"
"57.1780033392607","5186","3321","3770","6771","952","20000"
"57.1780154934486","5186","3320","3771","6771","952","20000"
"57.178107017374","5186","3319","3772","6771","952","20000"
"57.1781797063908","5186","3318","3773","6771","952","20000"
"57.1786607960287","5186","3317","3774","6771","952","20000"
"57.1797356307267","5186","3317","3773","6772","952","20000"
"57.1807195554897","5186","3317","3772","6773","952","20000"
"57.1807697014983","5186","3317","3771","6774","952","20000"
"57.1808634280353","5186","3316","3772","6774","952","20000"
"57.180930820638","5186","3315","3773","6774","952","20000"
"57.1809676249771","5186","3315","3772","6775","952","20000"
"57.1810515155933","5186","3314","3773","6775","952","20000"
"57.1829202364409","5185","3315","3773","6775","952","20000"
"57.184148836656","5185","3314","3774","6775","952","20000"
"57.1849141142505","5184","3315","3774","6775","952","20000"
"57.1855453807879","5184","3314","3775","6775","952","20000"
"57.1856966939123","5183","3315","3775","6775","952","20000"
"57.1860113610193","5183","3314","3776","6775","952","20000"
"57.1865526108572","5183","3314","3775","6776","952","20000"
"57.1870390997897","5182","3315","3775","6776","952","20000"
"57.1870851811224","5182","3314","3776","6776","952","20000"
"57.1872079444404","5182","3313","3777","6776","952","20000"
"57.1878653621117","5182","3313","3776","6777","952","20000"
"57.1888599765888","5181","3314","3776","6777","952","20000"
"57.1896797528856","5181","3314","3775","6778","952","20000"
"57.1906542797233","5181","3314","3774","6779","952","20000"
"57.1908607598969","5181","3313","3775","6779","952","20000"
"57.1917458782375","5181","3312","3776","6779","952","20000"
"57.1920939580822","5181","3312","3775","6780","952","20000"
"57.1926682947697","5181","3311","3776","6780","952","20000"
"57.1932390810882","5180","3312","3776","6780","952","20000"
"57.1938577205648","5180","3311","3777","6780","952","20000"
"57.1942823264643","5180","3310","3778","6780","952","20000"
"57.1943246276152","5180","3310","3777","6781","952","20000"
"57.1950363973264","5180","3310","3776","6782","952","20000"
"57.195798929234","5179","3311","3776","6782","952","20000"
"57.1965567239848","5178","3312","3776","6782","952","20000"
"57.1972054532157","5178","3311","3777","6782","952","20000"
"57.1981627688286","5178","3311","3776","6783","952","20000"
"57.1995411653272","5178","3311","3775","6783","953","20000"
"57.2009616202033","5178","3311","3774","6784","953","20000"
"57.2012268158451","5178","3310","3775","6784","953","20000"
"57.201774166256","5178","3310","3774","6785","953","20000"
"57.2029301948194","5177","3311","3774","6785","953","20000"
"57.203582692045","5176","3312","3774","6785","953","20000"
"57.2038582834774","5176","3312","3773","6786","953","20000"
"57.2038790426217","5176","3311","3774","6786","953","20000"
"57.2039047235933","5176","3311","3773","6787","953","20000"
"57.2042077713194","5176","3310","3774","6787","953","20000"
"57.2043231746312","5176","3309","3775","6787","953","20000"
"57.2043573943036","5175","3310","3775","6787","953","20000"
"57.2048819764199","5175","3309","3776","6787","953","20000"
"57.2053722113509","5175","3309","3775","6787","954","20000"
"57.205475269521","5175","3309","3774","6788","954","20000"
"57.2073171436427","5174","3310","3774","6788","954","20000"
"57.207982933318","5174","3310","3773","6789","954","20000"
"57.2085856997296","5174","3310","3772","6790","954","20000"
"57.2089216065098","5173","3311","3772","6790","954","20000"
"57.2090222164098","5173","3310","3773","6790","954","20000"
"57.2096893170682","5173","3309","3774","6790","954","20000"
"57.2105104262259","5173","3309","3773","6791","954","20000"
"57.211758634441","5173","3308","3774","6791","954","20000"
"57.2123674537552","5173","3308","3773","6792","954","20000"
"57.2142075582882","5172","3309","3773","6792","954","20000"
"57.2147374266814","5171","3310","3773","6792","954","20000"
"57.2147750399816","5171","3309","3774","6792","954","20000"
"57.2149085245448","5171","3309","3773","6793","954","20000"
"57.2167446081961","5171","3308","3774","6793","954","20000"
"57.21691467505","5170","3309","3774","6793","954","20000"
"57.2176361080249","5170","3308","3775","6793","954","20000"
"57.2183834473276","5170","3308","3774","6794","954","20000"
"57.2201556342698","5170","3307","3775","6794","954","20000"
"57.2207168890372","5170","3306","3776","6794","954","20000"
"57.2213195024089","5169","3307","3776","6794","954","20000"
"57.22147981722","5169","3306","3777","6794","954","20000"
"57.2218366500436","5169","3306","3776","6795","954","20000"
"57.2224544615541","5168","3307","3776","6795","954","20000"
"57.2225390590959","5168","3306","3777","6795","954","20000"
"57.223289136589","5168","3306","3776","6795","955","20000"
"57.2233846609472","5167","3307","3776","6795","955","20000"
"57.223899969389","5167","3307","3775","6796","955","20000"
"57.2241504591763","5167","3306","3776","6796","955","20000"
"57.2244733246055","5167","3306","3775","6797","955","20000"
"57.2248493955396","5167","3305","3776","6797","955","20000"
"57.2251530823401","5167","3305","3775","6798","955","20000"
"57.2254916967507","5167","3305","3774","6799","955","20000"
"57.2255853036962","5167","3304","3775","6799","955","20000"
"57.2260461241841","5167","3304","3774","6799","956","20000"
"57.2265185957929","5167","3303","3775","6799","956","20000"
"57.2269764206049","5167","3303","3774","6800","956","20000"
"57.227033098325","5167","3302","3775","6800","956","20000"
"57.2277695649569","5167","3301","3776","6800","956","20000"
"57.2287336524027","5167","3300","3777","6800","956","20000"
"57.2291022337519","5167","3300","3776","6801","956","20000"
"57.2291642822321","5166","3301","3776","6801","956","20000"
"57.2298021274806","5166","3300","3777","6801","956","20000"
